img_url,name,price,shop
https://s.ek.ua/jpg/1143063.jpg,Beko FSMT 62321 DXSS,16141,Stylus.ua
https://s.ek.ua/jpg/1143063.jpg,Beko FSMT 62321 DXSS,16052,Цифра
https://s.ek.ua/jpg/1143063.jpg,Beko FSMT 62321 DXSS,17687,Denika.ua
https://s.ek.ua/jpg/1143063.jpg,Beko FSMT 62321 DXSS,16189,Oleole.com.ua
https://s.ek.ua/jpg/1143063.jpg,Beko FSMT 62321 DXSS,17424,click24.biz
https://s.ek.ua/jpg/1143063.jpg,Beko FSMT 62321 DXSS,16509,Click24.in.ua
https://s.ek.ua/jpg/1143063.jpg,Beko FSMT 62321 DXSS,23077,Ok24.in.ua
https://s.ek.ua/jpg/1366060.jpg,Beko FSM 52332 DWDS,11999,Kvshop.com.ua
https://s.ek.ua/jpg/1366060.jpg,Beko FSM 52332 DWDS,11999,590.ua
https://s.ek.ua/jpg/1366060.jpg,Beko FSM 52332 DWDS,11987,Avic.ua
https://s.ek.ua/jpg/1366060.jpg,Beko FSM 52332 DWDS,11999,Moyo.ua
https://s.ek.ua/jpg/1366060.jpg,Beko FSM 52332 DWDS,11999,Sokol.ua
https://s.ek.ua/jpg/1366060.jpg,Beko FSM 52332 DWDS,11085,Pro100market.com.ua
https://s.ek.ua/jpg/1366060.jpg,Beko FSM 52332 DWDS,11296,Foroom.com.ua
https://s.ek.ua/jpg/2388752.jpg,Gorenje MEKIS 5101 I,22340,Stylus.ua
https://s.ek.ua/jpg/2388752.jpg,Gorenje MEKIS 5101 I,22257,Цифра
https://s.ek.ua/jpg/2388752.jpg,Gorenje MEKIS 5101 I,20299,575.in.ua
https://s.ek.ua/jpg/2388752.jpg,Gorenje MEKIS 5101 I,22382,Denika.ua
https://s.ek.ua/jpg/2388752.jpg,Gorenje MEKIS 5101 I,20529,Variant-shop.com.ua
https://s.ek.ua/jpg/2388752.jpg,Gorenje MEKIS 5101 I,20399,BT-Shop.com.ua
https://s.ek.ua/jpg/2388752.jpg,Gorenje MEKIS 5101 I,21122,Savecash.com.ua
